,freight_value,payment_installments,payment_value,review_score,days_to_delivery,delivery_days b/(w),review_response_days,freight_percent,late,repeat?
85382,14.52,1,44.52,5,-8,17,1,0.32614555256064687,1,0
75874,24.97,2,134.87,5,-8,26,1,0.1851412471268629,1,0
99896,24.83,1,143.82,5,-24,17,1,0.17264636350994297,1,0
53836,17.27,10,137.26,4,-7,21,0,0.12581961241439604,1,0
30860,12.28,8,251.28,5,-5,17,1,0.048869786692136256,1,0
77602,15.85,1,93.85,5,-15,16,1,0.1688865210442195,1,0
44397,16.05,4,49.04,5,-15,23,1,0.32728384991843396,1,0
81318,18.98,5,118.88,5,-9,15,1,0.15965679676985195,1,0
117528,15.98,2,125.98,5,-18,19,4,0.12684553103667248,1,0
42685,17.13,2,72.63,1,-11,13,2,0.23585295332507228,1,0
15608,18.98,4,118.88,5,-15,9,1,0.15965679676985195,1,0
117551,22.13,5,262.12,5,-15,19,4,0.0844269800091561,1,0
93132,12.93,2,117.24,5,-3,19,0,0.11028659160696008,1,0
565,8.72,1,32.61,5,-8,26,2,0.26740263722784424,1,0
95268,18.47,1,187.47,5,-8,14,5,0.09852243025550754,1,0
77826,14.52,1,41.42,4,-7,17,1,0.35055528730082086,1,0
19017,18.15,5,58.02,3,-8,17,3,0.31282316442605995,1,0
96386,20.46,1,75.36,5,-4,32,1,0.2714968152866242,1,0
34005,18.98,1,118.88,4,-7,21,1,0.15965679676985195,1,0
35572,22.29,1,139.59,4,-23,1,3,0.15968192563937245,1,0
70975,10.96,1,31.66,4,-10,12,13,0.34617814276689834,1,0
58126,13.76,1,463.75,5,-10,12,8,0.029671159029649594,1,0
49633,20.99,1,150.89,5,-11,25,2,0.13910795944065213,1,0
7484,43.86,10,243.76,5,-11,13,1,0.17993107975057435,1,0
113672,19.21,1,92.11,4,-11,19,1,0.20855498860058627,1,0
78190,25.96,1,235.95,3,-14,34,1,0.11002331002331003,1,0
72529,17.79,1,167.69,1,-15,21,0,0.10608861589838392,1,0
35162,14.62,1,79.62,5,-7,21,3,0.18362220547601102,1,0
110415,14.52,1,64.42,5,-11,13,1,0.22539583980130393,1,0
69640,9.61,2,98.79,5,-9,13,1,0.0972770523332321,1,0
105862,16.19,8,86.09,5,-15,27,3,0.18805900801486816,1,0
63808,14.87,2,114.77,5,-7,29,1,0.12956347477563823,1,0
15614,13.41,8,413.31,5,-3,19,1,0.03244537998112797,1,0
94755,21.62,4,241.61,2,-15,9,2,0.089483051198212,1,0
38132,21.92,10,761.82,5,-9,15,5,0.02877320101861332,1,0
63585,25.47,1,130.46,3,-14,28,1,0.19523225509734782,1,0
94661,10.96,1,40.86,1,-11,23,3,0.2682329906999511,1,0
115241,16.12,1,76.07,5,-16,13,1,0.21191008281845672,1,0
95908,24.12,1,256.22,3,-7,16,3,0.0941378502849114,1,0
89271,8.72,1,31.71,5,-9,19,1,0.2749921160517187,1,0
31222,11.3,2,110.3,4,-8,20,4,0.10244786944696284,1,0
17211,17.3,1,97.2,3,-8,19,0,0.1779835390946502,1,0
76627,8.72,1,32.62,5,-8,15,1,0.26732066217044764,1,0
19516,11.03,1,66.73,5,-8,27,1,0.16529297167690693,1,0
37192,14.53,1,66.53,5,-9,17,1,0.2183977153163986,1,0
28299,11.0,1,3.96,5,-7,16,3,2.7777777777777777,1,0
6364,11.23,2,100.23,5,-7,16,0,0.11204230270378131,1,0
7782,10.96,4,73.92,1,-16,11,0,0.14826839826839827,1,0
108004,15.25,1,85.15,4,-15,12,3,0.17909571344685848,1,0
85199,14.52,1,128.64,5,-8,22,1,0.11287313432835822,1,0
111297,17.78,1,42.77,4,-24,19,3,0.4157119476268412,1,0
110021,33.73,10,132.73,5,-7,21,1,0.25412491524146763,1,0
2099,22.16,2,121.16,5,-9,26,2,0.18289864641795972,1,0
48358,16.05,1,43.05,4,-6,24,3,0.372822299651568,1,0
5133,89.1,4,199.09,5,-8,21,1,0.4475362901200462,1,0
57707,18.09,1,161.08,5,-8,29,1,0.11230444499627514,1,0
113943,15.56,3,66.06,5,-8,21,1,0.23554344535270966,1,0
102071,16.33,4,106.32,5,-11,25,1,0.15359292701279156,1,0
46422,14.83,4,506.87,5,-6,17,1,0.029257995146684555,1,0
59031,10.96,1,34.86,5,-11,12,0,0.3144004589787723,1,0
115879,10.96,1,34.36,5,-3,19,6,0.3189755529685681,1,0
75356,16.3,8,186.29,5,-9,14,1,0.08749798700950133,1,0
110728,18.52,1,161.51,5,-9,28,0,0.11466782242585599,1,0
20801,22.3,1,74.6,3,-27,17,2,0.2989276139410188,1,0
46911,14.82,1,164.81,5,-3,19,0,0.08992172805048237,1,0
34401,33.43,7,441.33,3,-11,16,1,0.07574830625608955,1,0
111396,17.43,1,32.86,5,-4,22,1,0.5304321363359707,1,0
62667,11.44,3,130.34,4,-7,16,1,0.08777044652447445,1,0
78077,34.42,3,184.38,3,-17,25,1,0.18667968326282677,1,0
66069,11.03,3,70.93,5,-8,21,36,0.15550542788664878,1,0
67564,17.93,3,187.83,5,-10,23,1,0.09545865942607676,1,0
83066,15.56,1,42.46,5,-9,28,1,0.3664625529910504,1,0
47767,15.65,1,60.65,4,-22,6,0,0.258037922506183,1,0
14813,3.81,6,213.7,5,-2,20,3,0.017828731867103417,1,0
102324,15.22,1,165.12,5,-14,12,1,0.09217538759689922,1,0
85930,16.34,5,326.24,5,-8,26,4,0.050085826385483076,1,0
76372,22.37,2,151.37,5,-5,32,1,0.14778357666644645,1,0
108387,15.94,4,120.84,3,-6,20,1,0.13190996358821583,1,0
110713,17.33,1,102.23,5,-13,23,1,0.16951971045681305,1,0
52106,18.34,1,148.33,5,-10,21,3,0.12364322793770645,1,0
115925,14.52,2,42.42,5,-9,33,1,0.3422913719943423,1,0
47665,12.93,1,37.93,1,-56,-28,0,0.34089111521223303,0,0
44765,24.84,4,40.16,5,-10,31,2,0.6185258964143426,1,0
11449,50.0,5,169.99,5,-16,39,1,0.29413494911465377,1,0
19505,22.35,1,624.68,5,-10,18,1,0.03577831849907153,1,0
117290,22.56,1,112.46,5,-15,29,2,0.2006046594344656,1,0
23310,11.42,3,127.42,5,-6,23,0,0.08962486265892325,1,0
46162,18.23,10,1367.23,5,-13,13,2,0.013333528374889375,1,0
3196,31.7,3,168.67,5,-17,18,1,0.18794094978360112,1,0
74202,17.62,4,568.61,4,-6,24,1,0.03098784755808023,1,0
115206,40.52,3,184.32,5,-24,16,2,0.21983506944444448,1,0
97954,14.52,1,33.42,5,-8,32,0,0.4344703770197486,1,0
75652,14.62,3,79.52,5,-13,15,3,0.18385311871227364,1,0
69077,14.33,1,79.33,5,-7,29,5,0.18063784192613136,1,0
52808,24.84,2,74.74,5,-14,36,2,0.3323521541343324,1,0
92131,26.09,1,51.99,5,-7,139,1,0.5018272744758607,1,0
116785,14.93,7,371.79,5,-9,19,3,0.040157077920331366,1,0
83737,16.05,1,136.04,2,-23,5,3,0.11798000588062336,1,0
100355,10.96,3,30.95,3,-8,21,1,0.35411954765751213,1,0
90219,24.12,1,128.11,5,-9,17,0,0.1882757005698228,1,0
49478,14.52,1,38.42,4,-9,19,2,0.3779281624154086,1,0
106780,14.52,1,44.42,3,-3,37,3,0.3268797838811346,1,0
27552,17.78,5,57.68,5,-9,25,1,0.30825242718446605,1,0
54054,17.29,1,41.35,5,-10,20,1,0.4181378476420798,1,0
8552,19.67,1,218.67,5,-13,22,1,0.08995289705949605,1,0
79412,14.62,1,79.62,5,-6,24,1,0.18362220547601102,1,0
107413,10.96,2,23.45,5,-8,18,0,0.46737739872068235,1,0
93034,76.51,1,179.01,4,-6,22,3,0.42740629015138826,1,0
93435,14.62,1,79.52,4,-10,18,0,0.18385311871227364,1,0
4311,18.53,4,358.53,4,-10,16,3,0.05168326220957801,1,0
49006,15.56,1,39.46,4,-16,12,1,0.3943233654333502,1,0
46527,19.38,5,132.38,5,-17,16,4,0.14639673666717026,1,0
17416,37.09,1,25.63,5,-24,4,1,1.4471322668747564,1,0
111690,10.96,1,34.86,5,-9,17,1,0.3144004589787723,1,0
60923,11.88,4,81.78,4,-10,20,0,0.14526779163609685,1,0
104097,21.54,1,164.53,4,-16,26,1,0.13091837354889685,1,0
39348,21.14,6,656.52,5,-8,34,1,0.0322000852982392,1,0
49004,8.72,1,28.62,4,-7,19,0,0.30468204053109715,1,0
34705,18.98,2,118.88,5,-9,19,1,0.15965679676985195,1,0
34258,15.75,1,80.75,3,-17,25,1,0.19504643962848298,1,0
115415,18.2,1,128.1,4,-13,21,1,0.14207650273224043,1,0
80268,10.96,1,31.86,5,-6,21,0,0.3440050219711237,1,0
105779,33.28,2,273.18,5,-9,31,0,0.12182443809942163,1,0
14057,10.96,1,30.66,4,-7,33,3,0.3574690150032616,1,0
59933,11.81,1,71.71,2,-4,24,3,0.16469111699902386,1,0
74820,38.97,6,674.87,5,-9,62,1,0.05774445448753093,1,0
34106,18.52,1,161.51,4,-22,18,2,0.11466782242585599,1,0
34006,15.63,7,75.53,5,-7,21,2,0.20693764067258044,1,0
38012,16.35,10,109.15,4,-7,23,3,0.14979386165826844,1,0
69576,20.67,8,83.89,5,-31,-1,0,0.24639408749552988,0,0
7221,22.34,1,1.33,5,-27,9,1,16.796992481203006,1,0
37702,10.96,1,35.96,2,-6,20,0,0.3047830923248054,1,0
115347,35.0,1,424.0,4,-24,4,2,0.08254716981132075,1,0
94318,41.78,7,491.68,1,-14,23,1,0.0849739668076798,1,0
54060,17.78,1,39.77,3,-31,4,1,0.44707065627357306,1,0
38068,20.84,1,25.0,5,-15,22,1,0.8336,1,0
42407,14.55,2,69.54,4,-13,16,0,0.2092320966350302,1,0
90186,24.18,1,194.17,5,-9,32,1,0.12453005098624917,1,0
7735,14.52,5,59.47,4,-8,21,1,0.2441567176727762,1,0
92383,31.93,1,201.83,5,-13,28,1,0.15820244760441954,1,0
15332,14.11,1,23.99,5,-13,17,3,0.5881617340558566,1,0
42207,22.28,1,186.54,5,-16,21,1,0.1194381902004932,1,0
47653,38.81,1,637.81,5,-13,28,1,0.060848842131669315,1,0
30477,10.96,1,30.86,5,-5,21,1,0.355152300712897,1,0
53199,10.96,1,46.86,5,-3,23,2,0.2338881775501494,1,0
18091,15.72,4,89.07,5,-16,13,1,0.17649040080835302,1,0
37751,19.82,3,261.82,5,-17,16,1,0.07570086318845008,1,0
33339,64.63,1,100.0,4,-17,20,2,0.6463,1,0
74463,14.52,5,54.42,4,-13,16,1,0.26681367144432194,1,0
74291,10.96,1,50.96,5,-2,24,1,0.21507064364207223,1,0
96292,80.34,1,730.34,5,-14,16,1,0.11000355998576006,1,0
60624,16.05,1,60.65,5,-10,23,1,0.2646331409727947,1,0
23018,20.42,1,180.38,3,-13,28,1,0.1132054551502384,1,0
2846,24.35,1,48.25,5,-14,27,6,0.5046632124352332,1,0
112771,24.96,8,1347.96,5,-13,22,1,0.018516869936793377,1,0
53984,39.51,1,257.02,5,-7,30,1,0.1537234456462532,1,0
56062,19.68,1,219.58,4,-7,22,0,0.08962564896620821,1,0
55576,21.85,1,115.7,1,-9,34,1,0.1888504753673293,1,0
907,21.82,1,51.81,5,-7,22,3,0.42115421733256125,1,0
35924,17.09,1,286.09,5,-10,25,0,0.05973644657275683,1,0
81775,17.87,5,327.77,3,-14,26,6,0.05451993776123502,1,0
85746,14.52,5,54.42,5,-6,22,0,0.26681367144432194,1,0
113136,26.3,1,106.2,3,-14,26,4,0.24764595103578155,1,0
64809,11.37,1,119.37,5,-12,14,0,0.09525006282985674,1,0
113237,15.01,1,194.01,5,-5,23,1,0.07736714602340086,1,0
118047,29.03,1,149.0,5,-17,29,1,0.19483221476510068,1,0
112880,18.98,2,118.88,5,-10,19,1,0.15965679676985195,1,0
9427,16.05,1,50.95,5,-5,27,1,0.3150147203140334,1,0
27622,18.26,3,157.26,5,-10,17,0,0.1161134427063462,1,0
115546,20.14,1,280.22,4,-15,28,2,0.0718721004924702,1,0
51814,15.11,1,54.11,5,-13,15,1,0.2792459804102754,1,0
107365,13.06,1,148.08,4,-6,21,2,0.0881955699621826,1,0
40275,15.46,1,200.36,1,-14,15,3,0.07716111000199641,1,0
57256,14.11,2,25.1,5,-6,34,3,0.5621513944223107,1,0
91148,14.62,1,79.62,5,-9,23,3,0.18362220547601102,1,0
24696,12.24,5,307.14,5,-7,33,0,0.03985153350263724,1,0
12469,10.96,1,105.92,5,-21,27,3,0.10347432024169186,1,0
30423,24.35,4,44.25,5,-7,33,0,0.5502824858757063,1,0
61417,18.19,5,127.19,5,-12,22,2,0.1430143879235789,1,0
95570,10.96,1,27.86,5,-7,19,1,0.3933955491744437,1,0
38097,10.96,1,30.96,4,-13,24,1,0.35400516795865633,1,0
59327,17.53,10,130.53,5,-16,13,1,0.13429862866773923,1,0
2799,14.73,1,94.63,5,-16,33,1,0.15565888196132305,1,0
20586,22.18,1,322.17,5,-37,3,4,0.06884564050035695,1,0
41990,15.56,1,65.46,1,-9,19,1,0.23770241368774828,1,0
31824,15.63,1,75.48,5,-30,10,1,0.20707472178060413,1,0
35032,24.84,1,54.74,5,-33,7,1,0.453781512605042,1,0
8063,50.0,1,226.96,4,-23,34,1,0.22030313711667254,1,0
92890,24.84,5,51.74,5,-13,27,1,0.480092771550058,1,0
56256,17.37,8,214.54,5,-8,20,3,0.08096392281159691,1,0
84949,14.52,1,34.52,5,-9,31,1,0.42062572421784467,1,0
72405,22.38,1,172.34,3,-16,25,1,0.12985957990019728,1,0
60667,17.43,3,230.84,5,-8,25,1,0.07550684456766592,1,0
51985,15.01,1,135.01,5,-5,23,3,0.11117694985556625,1,0
62867,13.14,1,92.75,5,-5,31,0,0.1416711590296496,1,0
10499,43.6,6,213.59,5,-28,18,7,0.2041294068074348,1,0
109618,15.67,8,81.97,3,-9,24,1,0.19116750030498963,1,0
73781,8.72,1,18.71,1,-6,20,0,0.4660609299839658,1,0
11727,14.14,2,69.04,5,-6,23,0,0.20480880648899188,1,0
16226,23.39,10,142.89,5,-47,-13,0,0.16369235075932537,0,0
20093,10.05,1,250.04,4,-6,20,1,0.04019356902895537,1,0
70111,15.91,2,115.72,5,-6,22,1,0.13748703767715176,1,0
40634,22.29,2,139.59,2,-13,15,0,0.15968192563937245,1,0
104685,23.96,1,162.96,5,-12,16,2,0.14702994599901817,1,0
27214,23.89,2,151.79,5,-5,35,3,0.15738849726595955,1,0
4594,16.05,1,60.05,4,-28,4,2,0.2672772689425479,1,0
37150,40.34,3,340.48,4,-7,21,0,0.1184797932330827,1,0
46470,20.87,1,80.77,5,-22,14,0,0.25838801535223477,1,0
85944,14.52,1,38.41,4,-9,31,3,0.3780265555844832,1,0
49465,14.52,2,50.12,4,-12,16,2,0.2897047086991221,1,0
98797,24.84,1,44.83,5,-22,21,0,0.5540932411331698,1,0
93586,27.61,1,87.51,5,-7,20,0,0.31550679922294594,1,0
31940,10.96,1,34.86,4,-9,18,8,0.3144004589787723,1,0
8172,13.35,2,123.25,1,-6,33,0,0.10831643002028397,1,0
116664,14.52,1,64.51,5,-14,18,0,0.22508138273135944,1,0
66050,16.52,1,203.42,5,-13,16,8,0.08121128699242947,1,0
59126,14.11,1,55.19,4,-4,24,1,0.25566225765537237,1,0
104225,18.85,3,175.85,3,-6,23,1,0.10719363093545636,1,0
79010,17.2,3,34.55,4,-13,20,1,0.4978292329956585,1,0
24907,18.98,10,108.88,5,-7,68,1,0.1743203526818516,1,0
104610,17.78,1,39.28,5,-12,23,4,0.4526476578411405,1,0
68796,12.26,1,137.26,4,-6,32,1,0.08931953955995921,1,0
50331,15.56,1,39.46,1,-34,-5,3,0.3943233654333502,0,0
109555,29.86,5,268.76,3,-14,15,1,0.11110284268492335,1,0
63310,14.83,3,104.73,4,-9,20,0,0.14160221522008976,1,0
21250,23.18,10,268.08,5,-105,-71,9,0.08646672635034318,0,0
89176,17.57,10,136.57,5,-11,17,3,0.12865197334700154,1,0
82097,27.24,3,137.14,5,-15,23,3,0.1986291381070439,1,0
49883,13.35,1,292.99,5,-8,19,2,0.04556469504078637,1,0
62669,11.1,2,81.09,2,-12,28,1,0.1368849426563078,1,0
357,14.59,1,74.49,4,-7,28,0,0.1958652168076252,1,0
54793,38.26,1,148.25,1,-48,-16,1,0.2580775716694772,0,0
62252,14.61,1,77.51,5,-7,21,1,0.18849180750870853,1,0
47600,14.66,1,84.16,4,-7,22,1,0.17419201520912547,1,0
110210,14.52,1,35.51,5,-5,35,2,0.408898901717826,1,0
27133,14.6,1,134.6,5,-13,19,1,0.10846953937592868,1,0
34252,92.88,10,742.88,5,-7,26,1,0.1250269222485462,1,0
14011,11.45,2,131.44,3,-14,19,5,0.08711199026171637,1,0
9168,43.7,10,441.32,5,-14,20,4,0.09902111846279345,1,0
113361,29.29,1,173.09,5,-13,21,1,0.16921832572650067,1,0
12629,10.96,1,32.96,4,-5,30,0,0.3325242718446602,1,0
19085,10.96,1,50.86,5,-6,20,0,0.2154935116004719,1,0
97057,16.12,6,146.11,5,-20,11,1,0.11032783519266307,1,0
18224,15.01,5,270.0,3,-22,13,1,0.05559259259259259,1,0
113190,12.51,1,172.5,5,-7,20,0,0.07252173913043478,1,0
37549,14.52,1,39.52,5,-14,17,1,0.36740890688259104,1,0
78849,10.96,1,37.96,4,-4,24,1,0.28872497365648053,1,0
95569,8.72,1,46.71,5,-5,21,0,0.18668379362020981,1,0
70842,17.37,1,97.36,4,-11,17,1,0.17841002465078062,1,0
42854,11.57,1,55.28,3,-6,20,4,0.20929811866859624,1,0
747,17.38,1,327.28,3,-15,27,4,0.05310437545832315,1,0
16400,17.36,1,163.75,4,-7,19,0,0.10601526717557251,1,0
54417,20.98,9,149.98,5,-12,23,1,0.13988531804240567,1,0
10956,18.7,2,78.6,1,-22,6,4,0.23791348600508908,1,0
53919,17.35,1,41.24,5,-8,26,3,0.42070805043646947,1,0
54727,37.59,4,207.58,1,-55,-20,0,0.1810868099046151,0,0
93576,14.52,2,21.09,4,-22,6,2,0.6884779516358464,1,0
55324,61.11,3,210.11,5,-16,16,9,0.2908476512303079,1,0
94876,24.85,1,76.25,5,-25,15,0,0.3259016393442623,1,0
32103,18.47,3,187.47,5,-8,18,3,0.09852243025550754,1,0
92679,20.4,1,20.0,2,-25,13,0,1.02,1,0
101647,16.15,1,162.3,5,-23,9,2,0.09950708564386936,1,0
74329,21.03,1,104.02,5,-9,30,1,0.20217265910401847,1,0
35302,8.72,1,38.72,3,-7,19,17,0.22520661157024796,1,0
52187,10.96,1,38.86,4,-5,28,1,0.2820380854348945,1,0
77744,10.96,1,16.96,5,-8,18,2,0.6462264150943396,1,0
29207,23.06,1,133.05,3,-15,17,4,0.1733183013904547,1,0
110372,22.16,5,200.16,3,-7,19,5,0.11071143085531575,1,0
81391,8.72,1,43.62,5,-7,19,1,0.1999082989454379,1,0
13162,14.52,1,51.42,5,-7,21,2,0.2823803967327888,1,0
20184,10.96,1,35.96,5,-7,20,3,0.3047830923248054,1,0
94918,80.69,10,780.68,5,-14,14,36,0.10335861044217862,1,0
112884,17.16,1,153.72,5,-8,20,0,0.11163153786104606,1,0
99244,14.52,1,64.51,2,-21,10,1,0.22508138273135944,1,0
111904,13.2,1,11.12,4,-8,18,3,1.1870503597122302,1,0
61905,19.18,10,269.08,5,-12,22,0,0.0712799167533819,1,0
116361,13.21,1,1.02,5,-12,15,6,12.950980392156863,1,0
69478,14.11,1,57.1,5,-8,23,0,0.24711033274956215,1,0
116893,61.47,3,261.45,1,-21,17,1,0.2351118760757315,1,0
11195,25.39,6,1246.42,5,-8,25,0,0.020370340655637746,1,0
107839,11.7,1,167.7,5,-8,19,1,0.06976744186046512,1,0
36564,27.38,1,187.28,5,-15,26,7,0.1461982058949167,1,0
45030,15.25,5,226.25,5,-8,19,3,0.06740331491712707,1,0
61785,11.81,1,71.71,3,-8,27,1,0.16469111699902386,1,0
77762,20.99,1,98.84,5,-11,27,1,0.21236341562120598,1,0
79114,15.56,1,65.55,5,-8,23,44,0.23737604881769644,1,0
89639,28.29,2,326.78,4,-5,28,1,0.08657200563069956,1,0
107474,36.23,10,3736.22,4,-13,12,1,0.009696966452724946,1,0
84096,15.97,1,82.98,5,-8,23,1,0.19245601349722824,1,0
47475,17.96,2,616.86,5,-7,20,3,0.029115196316830398,1,0
83441,14.52,4,45.4,2,-8,23,3,0.3198237885462555,1,0
103089,14.52,1,35.42,4,-6,25,0,0.4099378881987577,1,0
71125,23.96,3,162.96,4,-12,18,1,0.14702994599901817,1,0
54893,15.01,1,135.0,5,-22,16,2,0.11118518518518518,1,0
30973,17.9,5,332.7,5,-11,22,3,0.053802224226029455,1,0
77349,14.86,1,113.86,5,-10,23,1,0.1305111540488319,1,0
108072,14.52,3,44.42,5,-14,16,4,0.3268797838811346,1,0
64265,25.12,10,115.11,5,-39,8,0,0.21822604465294068,1,0
8327,11.45,1,262.1,5,-13,20,4,0.043685616177031664,1,0
21793,25.64,1,154.54,5,-12,22,3,0.16591173806134335,1,0
55251,24.89,1,123.89,3,-12,27,6,0.20090402776656713,1,0
45092,20.81,9,125.8,4,-10,20,1,0.16542130365659777,1,0
100984,51.21,4,436.21,5,-13,17,0,0.11739758373260586,1,0
43373,34.65,1,215.66,3,-14,19,0,0.16066957247519242,1,0
76579,21.5,1,306.98,5,-22,23,1,0.07003713596977001,1,0
87266,24.35,1,45.25,5,-28,14,3,0.538121546961326,1,0
100718,10.96,1,30.96,4,-8,20,3,0.35400516795865633,1,0
32799,16.83,8,396.73,5,-7,24,3,0.042421798200287346,1,0
118254,17.8,4,317.79,4,-22,11,3,0.05601183171276629,1,0
86184,10.96,1,50.86,5,-5,21,1,0.2154935116004719,1,0
114782,11.74,3,36.73,5,-7,19,0,0.31962973046555954,1,0
61390,14.52,1,64.32,5,-12,18,0,0.22574626865671643,1,0
91991,14.6,3,76.5,4,-13,31,5,0.19084967320261437,1,0
73357,15.0,2,134.0,5,-21,10,4,0.11194029850746269,1,0
36447,17.66,8,367.56,4,-11,22,4,0.04804657742953532,1,0
60261,17.4,1,112.3,5,-6,24,1,0.1549421193232413,1,0
18127,11.09,1,78.99,5,-10,28,3,0.1403975186732498,1,0
103026,16.05,2,136.04,4,-11,19,1,0.11798000588062336,1,0
7537,18.82,1,95.72,4,-7,23,2,0.1966151274550773,1,0
111512,14.11,1,59.01,5,-12,19,2,0.23911201491272666,1,0
78868,10.96,1,19.21,5,-14,13,2,0.5705361790733993,1,0
23123,10.96,1,28.86,2,-7,19,1,0.3797643797643798,1,0
50626,14.11,1,39.11,5,-10,20,1,0.36077729480951165,1,0
79153,16.05,1,51.05,4,-19,13,2,0.3143976493633693,1,0
87456,21.2,8,181.1,5,-10,24,1,0.11706239646604086,1,0
84795,10.96,4,41.86,5,-10,16,1,0.2618251313903488,1,0
2574,14.52,2,39.42,4,-11,27,10,0.3683409436834094,1,0
4692,14.8,10,104.79,3,-21,16,1,0.14123485065368832,1,0
1712,15.78,3,245.68,5,-11,19,0,0.06422989254314555,1,0
81382,8.72,1,38.72,1,-38,-12,2,0.22520661157024796,0,0
47926,10.96,2,50.95,5,-11,15,1,0.21511285574092248,1,0
71187,14.94,1,102.58,5,-11,15,1,0.14564242542405928,1,0
81063,14.62,7,79.61,1,-11,22,2,0.18364527069463635,1,0
34780,32.26,6,208.16,4,-21,17,1,0.15497694081475788,1,0
96401,15.63,1,75.53,5,-19,11,1,0.20693764067258044,1,0
27816,8.72,1,21.7,5,-7,20,2,0.4018433179723503,1,0
48211,92.47,10,742.47,1,-56,-25,2,0.12454375260953304,0,0
50046,8.72,1,32.62,4,-7,20,2,0.26732066217044764,1,0
10858,10.96,1,30.95,5,-6,25,0,0.35411954765751213,1,0
23656,19.63,5,167.63,5,-12,21,1,0.11710314382867028,1,0
4569,10.96,2,45.86,5,-5,21,0,0.23898822503270825,1,0
91517,11.45,2,131.05,4,-13,20,2,0.08737123235406333,1,0
116046,17.51,1,127.5,4,-6,25,4,0.13733333333333334,1,0
115907,42.88,1,102.78,1,-20,11,1,0.41720179023156256,1,0
65055,14.52,6,64.42,4,-14,27,1,0.22539583980130393,1,0
53252,17.19,1,57.09,4,-25,12,3,0.30110352075669994,1,0
71914,10.96,1,60.95,4,-19,7,2,0.1798195242001641,1,0
31387,26.62,10,152.47,5,-14,31,1,0.17459172296189415,1,0
64505,14.58,1,73.13,5,-19,12,3,0.19937098318063723,1,0
113551,11.75,3,63.65,5,-9,17,1,0.18460329929300864,1,0
86724,11.66,10,287.3,2,-27,6,0,0.04058475461190393,1,0
115244,20.8,1,50.7,5,-31,8,1,0.41025641025641024,1,0
56219,23.62,7,213.52,5,-13,20,1,0.1106219557886849,1,0
109305,8.72,1,67.42,3,-6,25,3,0.1293384752299021,1,0
92017,15.56,2,59.46,5,-13,17,4,0.2616885301042718,1,0
7790,17.65,1,192.55,5,-6,26,1,0.09166450272656451,1,0
26110,16.33,1,176.23,5,-6,24,1,0.09266299721954264,1,0
17479,14.68,5,175.36,5,-10,20,1,0.08371350364963503,1,0
73860,10.96,1,27.86,5,-14,12,69,0.3933955491744437,1,0
75218,24.84,1,34.72,5,-13,30,0,0.7154377880184332,1,0
46554,8.72,1,51.71,5,-9,17,1,0.16863275962096308,1,0
90502,16.05,1,66.05,5,-10,22,2,0.242997728993187,1,0
100267,10.96,1,31.86,5,-21,8,0,0.3440050219711237,1,0
36620,21.11,5,111.01,4,-12,26,0,0.19016304837402034,1,0
17968,8.72,1,29.62,4,-10,19,1,0.29439567859554355,1,0
26234,15.56,8,90.32,5,-11,22,1,0.17227635075287867,1,0
53736,14.52,4,49.42,5,-9,21,5,0.29380817482800486,1,0
89570,11.06,1,76.06,5,-10,16,1,0.1454115172232448,1,0
29975,50.63,3,214.53,5,-14,18,1,0.2360042884445066,1,0
104642,29.66,1,134.66,4,-41,13,6,0.22025842863508094,1,0
22509,22.62,1,121.62,5,-10,28,1,0.18598914652195364,1,0
111090,14.52,1,24.42,4,-19,21,0,0.5945945945945945,1,0
41893,24.55,1,68.45,3,-47,-9,0,0.35865595325054783,0,0
40205,1.88,6,234.33,5,-10,22,2,0.00802287372508855,1,0
34746,16.38,9,114.07,5,-12,20,0,0.14359603752082054,1,0
61424,27.61,1,87.51,4,-14,12,3,0.31550679922294594,1,0
47537,12.16,2,122.06,4,-10,16,2,0.09962313616254301,1,0
67022,14.52,1,44.42,5,-13,17,0,0.3268797838811346,1,0
54647,22.31,2,142.21,2,-34,-4,0,0.15688066943252935,0,0
116956,53.55,10,753.54,5,-12,14,1,0.07106457520503225,1,0
84812,33.52,4,210.48,1,-20,16,0,0.15925503610794378,1,0
53648,10.96,1,59.58,5,-5,21,3,0.18395434709634106,1,0
21569,27.95,4,239.95,5,-25,25,1,0.11648260054177954,1,0
65003,14.52,4,60.52,5,-13,17,1,0.239920687376074,1,0
85169,10.96,3,37.86,5,-6,20,3,0.28948758584257794,1,0
11943,11.03,1,70.93,5,-3,23,2,0.15550542788664878,1,0
76947,18.43,8,478.33,4,-17,19,1,0.038529885225681015,1,0
50755,16.02,1,145.92,3,-9,22,0,0.10978618421052633,1,0
29779,15.07,2,144.07,4,-14,16,1,0.10460192961754704,1,0
105462,14.11,3,35.01,5,-10,21,3,0.40302770636960866,1,0
92581,25.64,2,154.54,1,-11,25,6,0.16591173806134335,1,0
12288,25.18,1,124.18,5,-31,9,1,0.202770172330488,1,0
15640,15.56,2,55.46,5,-8,21,1,0.28056256761630005,1,0
91479,16.05,1,66.05,5,-8,23,1,0.242997728993187,1,0
48792,10.96,1,20.95,5,-6,20,0,0.5231503579952268,1,0
56072,82.56,1,1782.55,5,-8,21,1,0.04631567136966705,1,0
42795,14.52,1,39.42,5,-8,29,1,0.3683409436834094,1,0
63462,15.14,2,154.14,5,-11,18,6,0.09822239522512004,1,0
